
BasicModel: Loading and testing schedule from file

Configuration: 

customers=Usuarios.txt
resources=Auxiliares.txt
services=clusters_originalLong/Servicios_lunes.txt
locations=clusters_originalLong/Cluster_completo_j12_colons.txt
solution=null
solutionVAR=null

Adding 0 additional subservices: 

# customer, serviceReference, dayOfWeek, minHour, minMinute, maxHour, maxMinute, duration, latitude, longitude
--------
2897,2897.0.10:10.120/0,0,7,0,20,0,120,40.402,-3.7461
2901,2901.0.13:15.120/0,0,7,0,20,0,120,40.417,-3.7003
2903,2903.0.10:50.120/0,0,9,50,11,50,120,40.402,-3.7487
2907,2907.0.09:10.120/0,0,8,10,10,10,120,40.396,-3.7466
2915,2915.0.11:30.90/0,0,10,30,12,30,90,40.408,-3.7332
2918,2918.0.11:00.90/0,0,7,0,20,30,90,40.382,-3.7745
2930,2930.0.11:10.120/0,0,10,10,12,10,120,40.379,-3.7735
2942,2942.0.08:00.90/0,0,7,0,9,0,90,40.376,-3.78
2947,2947.0.08:00.60/0,0,7,0,9,0,60,40.383,-3.7673
2954,2954.0.12:50.120/0,0,11,50,13,50,120,40.408,-3.7337
2970,2970.0.12:40.120/0,0,7,0,20,0,120,40.417,-3.7003
2977,2977.0.12:15.120/0,0,11,15,13,15,120,40.431,-3.698
2983,2983.0.12:30.120/0,0,7,0,20,0,120,40.376,-3.7788
3003,3003.0.09:00.60/0,0,8,0,10,0,60,40.408,-3.7362
3020,3020.0.08:00.60/0,0,7,0,21,0,60,40.403,-3.7455
3028,3028.0.09:20.120/0,0,8,20,10,20,120,40.407,-3.7386
3041,3041.0.09:00.120/0,0,7,0,20,0,120,40.408,-3.7402
3045,3045.0.08:30.120/0,0,7,30,9,30,120,40.402,-3.7461
3049,3049.0.12:20.120/0,0,11,20,13,20,120,40.403,-3.749
3051,3051.0.11:20.120/0,0,10,20,12,20,120,40.395,-3.7393
3064,3064.0.13:00.120/0,0,12,0,14,0,120,40.417,-3.7003
3070,3070.0.11:30.120/0,0,7,0,20,0,120,40.433,-3.7119
3086,3086.0.11:05.120/0,0,10,5,12,5,120,40.417,-3.7003
3095,3095.0.10:40.120/0,0,9,40,11,40,120,40.407,-3.7384
3106,3106.0.09:40.120/0,0,8,40,10,40,120,40.397,-3.7393
3111,3111.0.13:20.120/0,0,12,20,14,20,120,40.406,-3.7394
3112,3112.0.08:30.150/0,0,7,30,9,30,150,40.376,-3.7682
3112,3112.0.13:20.30/0,0,12,20,14,20,30,40.376,-3.7682
3112,3112.0.17:20.30/0,0,16,20,18,20,30,40.376,-3.7682
3124,3124.0.12:45.150/0,0,11,45,13,45,150,40.431,-3.6993
3141,3141.0.12:10.120/0,0,11,10,13,10,120,40.428,-3.7183
3148,3148.0.10:50.120/0,0,7,0,20,0,120,40.405,-3.7362
3176,3176.0.14:15.60/0,0,7,0,21,0,60,40.417,-3.7003
3210,3210.0.18:25.30/0,0,17,25,19,25,30,40.432,-3.7143
3210,3210.0.09:10.30/0,0,8,10,10,10,30,40.432,-3.7143
3221,3221.0.09:45.30/0,0,8,45,10,45,30,40.383,-3.7704
3233,3233.0.12:00.120/0,0,11,0,13,0,120,40.431,-3.7051
3233,3233.0.08:00.60/0,0,7,0,9,0,60,40.431,-3.7051
3237,3237.0.19:10.120/0,0,18,10,20,0,120,40.417,-3.7003
3251,3251.0.14:00.120/0,0,13,0,15,0,120,40.417,-3.7003
3285,3285.0.09:00.60/0,0,8,0,10,0,60,40.404,-3.7423
3285,3285.0.18:00.60/0,0,17,0,19,0,60,40.404,-3.7423
3290,3290.0.11:50.120/0,0,7,0,20,0,120,40.409,-3.7403
3299,3299.0.09:10.150/0,0,8,10,10,10,150,40.417,-3.7003
3307,3307.0.10:40.120/0,0,9,40,11,40,120,40.404,-3.7442
3316,3316.0.07:30.60/0,0,7,30,7,30,60,40.395,-3.7406
3321,3321.0.12:15.120/0,0,11,15,13,15,120,40.407,-3.7023
3321,3321.0.08:00.60/0,0,7,0,9,0,60,40.407,-3.7023
3321,3321.0.14:15.60/0,0,13,15,15,15,60,40.407,-3.7023
3323,3323.0.10:00.120/0,0,9,0,11,0,120,40.376,-3.7778
3328,3328.0.13:30.60/0,0,12,30,14,30,60,40.408,-3.7396
3333,3333.0.08:00.120/0,0,7,0,9,0,120,40.415,-3.724
3336,3336.0.09:35.60/0,0,8,35,10,35,60,40.403,-3.7394
3352,3352.0.10:30.120/0,0,7,0,20,0,120,40.397,-3.7393
3355,3355.0.10:05.120/0,0,9,5,11,5,120,40.401,-3.7481
3357,3357.0.08:00.120/0,0,7,0,20,0,120,40.391,-3.7467
3359,3359.0.13:15.120/0,0,7,0,20,0,120,40.381,-3.7754
3361,3361.0.10:40.120/0,0,7,0,20,0,120,40.404,-3.7473
3371,3371.0.09:00.120/0,0,7,0,20,0,120,40.397,-3.7393
3388,3388.0.11:00.120/0,0,7,0,20,0,120,40.411,-3.7343
3389,3389.0.12:20.120/0,0,11,20,13,20,120,40.397,-3.7393
3399,3399.0.13:30.60/0,0,12,30,14,30,60,40.417,-3.7003
3402,3402.0.12:20.180/0,0,11,20,13,20,180,40.407,-3.7316
3404,3404.0.09:00.120/0,0,8,0,10,0,120,40.394,-3.7399
3408,3408.0.10:50.120/0,0,7,0,20,0,120,40.381,-3.7683
3415,3415.0.13:20.60/0,0,12,20,14,20,60,40.406,-3.7369
3416,3416.0.09:30.120/0,0,7,0,20,0,120,40.41,-3.7322
3420,3420.0.11:00.60/0,0,10,0,12,0,60,40.41,-3.731
3437,3437.0.09:05.120/0,0,8,5,10,5,120,40.396,-3.7513
3440,3440.0.11:30.60/0,0,10,30,12,30,60,40.417,-3.7003
3449,3449.0.10:00.120/0,0,7,0,20,0,120,40.417,-3.7003
3455,3455.0.12:10.120/0,0,7,0,20,0,120,40.417,-3.7003
3458,3458.0.13:00.120/0,0,12,0,14,0,120,40.41,-3.7262
3460,3460.0.08:55.60/0,0,7,0,21,0,60,40.402,-3.7491
3465,3465.0.11:15.120/0,0,7,0,20,0,120,40.394,-3.7436
3470,3470.0.12:45.120/0,0,11,45,13,45,120,40.501,-3.3695
3471,3471.0.14:00.60/0,0,13,0,15,0,60,40.433,-3.7146
3475,3475.0.09:00.120/0,0,8,0,10,0,120,40.404,-3.7427
3480,3480.0.19:00.30/0,0,18,0,20,0,30,40.397,-3.7419
3480,3480.0.12:30.120/0,0,11,30,13,30,120,40.397,-3.7419
3496,3496.0.08:45.150/0,0,7,45,9,45,150,40.408,-3.7241
3512,3512.0.08:00.120/0,0,7,0,9,0,120,40.432,-3.7145
3513,3513.0.09:35.30/0,0,9,35,9,35,30,40.417,-3.7003
3513,3513.0.18:00.30/0,0,18,0,18,0,30,40.417,-3.7003
3518,3518.0.07:00.150/0,0,7,0,7,0,150,40.415,-3.7249
3518,3518.0.16:00.60/0,0,16,0,16,0,60,40.415,-3.7249
3532,3532.0.12:40.120/0,0,7,0,20,0,120,40.383,-3.7831
3538,3538.0.12:00.120/0,0,11,0,13,0,120,40.433,-3.7121
3540,3540.0.08:30.90/0,0,7,30,9,30,90,40.407,-3.733
3546,3546.0.14:00.60/0,0,13,0,15,0,60,40.446,-3.7122
3546,3546.0.19:45.60/0,0,18,45,20,45,60,40.446,-3.7122
3549,3549.0.13:00.120/0,0,7,0,20,0,120,40.362,-3.5298
3550,3550.0.09:00.120/0,0,7,0,20,0,120,40.433,-3.7105
3552,3552.0.10:45.60/0,0,7,0,21,0,60,40.429,-3.7335
3564,3564.0.07:45.60/0,0,7,0,8,45,60,40.406,-3.7342
3568,3568.0.08:00.60/0,0,7,0,9,0,60,40.228,-3.7751
3574,3574.0.10:30.60/0,0,9,30,11,30,60,40.411,-3.7269
3579,3579.0.10:10.120/0,0,9,10,11,10,120,40.428,-3.7346
3580,3580.0.10:30.120/0,0,9,30,11,30,120,40.432,-3.7123
3586,3586.0.09:30.120/0,0,8,30,10,30,120,40.403,-3.7308
3589,3589.0.09:00.60/0,0,8,0,10,0,60,40.409,-3.739
3595,3595.0.10:40.120/0,0,7,0,20,0,120,40.397,-3.7393
3601,3601.0.12:00.120/0,0,11,0,13,0,120,40.435,-3.7158
3610,3610.0.10:00.120/0,0,9,0,11,0,120,40.433,-3.7173
3610,3610.0.08:00.60/0,0,7,0,9,0,60,40.433,-3.7173
3613,3613.0.10:00.30/0,0,7,0,21,30,30,40.435,-3.7156
3631,3631.0.09:00.90/0,0,8,0,10,0,90,40.41,-3.7395
3645,3645.0.09:00.120/0,0,7,0,20,0,120,40.417,-3.7003
3647,3647.0.11:05.120/0,0,10,5,12,5,120,40.417,-3.7003
3647,3647.0.19:50.30/0,0,18,50,20,50,30,40.417,-3.7003
3648,3648.0.08:50.120/0,0,7,50,9,50,120,40.417,-3.7003
3650,3650.0.12:10.120/0,0,7,0,20,0,120,40.41,-3.7361
3652,3652.0.09:30.60/0,0,8,30,10,30,60,40.432,-3.7123
3653,3653.0.10:00.120/0,0,9,0,11,0,120,40.436,-3.7114
3660,3660.0.11:05.120/0,0,10,5,12,5,120,40.404,-3.7442
3686,3686.0.07:50.60/0,0,7,0,8,50,60,40.468,-3.7196
3695,3695.0.08:00.120/0,0,7,0,20,0,120,40.417,-3.7003
3697,3697.0.08:30.60/0,0,7,30,9,30,60,40.395,-3.7396
3697,3697.0.16:15.120/0,0,15,15,17,15,120,40.395,-3.7396
3700,3700.0.13:30.60/0,0,12,30,14,30,60,40.41,-3.7361
3709,3709.0.11:40.120/0,0,10,40,12,40,120,40.395,-3.7407
3721,3721.0.10:40.120/0,0,9,40,11,40,120,40.403,-3.7455
3727,3727.0.08:30.150/0,0,7,30,9,30,150,40.428,-3.7182
3729,3729.0.16:00.150/0,0,15,0,17,0,150,40.402,-3.7458
3738,3738.0.09:00.90/0,0,9,0,9,0,90,40.424,-3.7142
3742,3742.0.09:05.120/0,0,8,5,10,5,120,40.403,-3.753
3747,3747.0.10:05.120/0,0,7,0,20,0,120,40.401,-3.7478
3754,3754.0.12:10.120/0,0,11,10,13,10,120,40.417,-3.7003
3756,3756.0.10:40.120/0,0,7,0,20,0,120,40.377,-3.7687
3761,3761.0.10:15.120/0,0,7,0,20,0,120,40.462,-3.7098
3766,3766.0.11:20.60/0,0,7,0,21,0,60,40.436,-3.7081
3767,3767.0.10:15.60/0,0,7,0,21,0,60,40.394,-3.7403
3768,3768.0.18:30.90/0,0,17,30,19,30,90,40.411,-3.7265
3771,3771.0.10:45.120/0,0,9,45,11,45,120,40.426,-3.7153
3774,3774.0.07:00.30/0,0,7,0,7,0,30,40.381,-3.7817
3774,3774.0.12:40.30/0,0,12,40,12,40,30,40.381,-3.7817
3778,3778.0.14:50.90/0,0,13,50,15,50,90,40.417,-3.7003
3784,3784.0.09:00.60/0,0,8,0,10,0,60,40.432,-3.7118
3788,3788.0.07:45.60/0,0,7,45,7,45,60,40.411,-3.7267
3789,3789.0.08:00.120/0,0,7,0,9,0,120,40.395,-3.7536
3791,3791.0.11:00.120/0,0,7,0,20,0,120,40.436,-3.7068
3795,3795.0.11:20.120/0,0,7,0,20,0,120,40.435,-3.7102
3796,3796.0.20:05.60/0,0,19,5,21,0,60,40.408,-3.7404
3796,3796.0.13:00.30/0,0,12,0,14,0,30,40.408,-3.7404
3796,3796.0.08:00.90/0,0,7,0,9,0,90,40.408,-3.7404
3809,3809.0.11:30.30/0,0,10,30,12,30,30,40.413,-3.7258
3809,3809.0.11:30.30/1,0,10,30,12,30,30,40.413,-3.7258
3811,3811.0.12:20.120/0,0,7,0,20,0,120,40.381,-3.7746
3816,3816.0.07:00.60/0,0,7,0,8,0,60,40.403,-3.7494
3816,3816.0.16:30.60/0,0,15,30,17,30,60,40.403,-3.7494
3827,3827.0.09:10.120/0,0,8,10,10,10,120,40.412,-3.7338
3831,3831.0.12:00.120/0,0,11,0,13,0,120,40.397,-3.7393
3832,3832.0.09:40.60/0,0,8,40,10,40,60,40.377,-3.7734
3834,3834.0.08:35.120/0,0,7,35,9,35,120,40.396,-3.7466
3838,3838.0.12:10.120/0,0,11,10,13,10,120,40.412,-3.7235
3843,3843.0.09:10.120/0,0,7,0,20,0,120,40.396,-3.7513
3844,3844.0.14:45.30/0,0,14,45,14,45,30,40.417,-3.7003
3844,3844.0.09:30.60/0,0,9,30,9,30,60,40.417,-3.7003
3853,3853.0.09:00.60/0,0,7,0,21,0,60,40.417,-3.7003
3865,3865.0.09:00.60/0,0,8,0,10,0,60,40.417,-3.7003
3865,3865.0.17:00.60/0,0,16,0,18,0,60,40.417,-3.7003
3869,3869.0.10:15.120/0,0,9,15,11,15,120,40.438,-3.7129
3872,3872.0.13:00.60/0,0,12,0,14,0,60,40.427,-3.7171
3874,3874.0.09:25.60/0,0,8,25,10,25,60,40.462,-3.7101
3881,3881.0.13:00.120/0,0,12,0,14,0,120,40.392,-3.744
3899,3899.0.13:20.120/0,0,12,20,14,20,120,40.417,-3.7003
3904,3904.0.09:00.120/0,0,8,0,10,0,120,40.413,-3.7263
3918,3918.0.10:35.120/0,0,9,35,11,35,120,40.406,-3.7451
3927,3927.0.13:00.60/0,0,12,0,14,0,60,40.434,-3.7144
3927,3927.0.19:30.60/0,0,18,30,20,30,60,40.434,-3.7144
3934,3934.0.10:10.90/0,0,7,0,20,30,90,40.408,-3.7404
3938,3938.0.09:00.30/0,0,8,0,10,0,30,40.38,-3.765
3942,3942.0.10:00.60/0,0,9,0,11,0,60,40.417,-3.7003
3946,3946.0.11:10.120/0,0,10,10,12,10,120,40.431,-3.7045
3949,3949.0.08:00.120/0,0,7,0,9,0,120,40.432,-3.7117
3950,3950.0.10:20.60/0,0,9,20,11,20,60,40.376,-3.7681
3962,3962.0.19:00.30/0,0,18,0,20,0,30,40.434,-3.7094
3962,3962.0.09:00.30/0,0,8,0,10,0,30,40.434,-3.7094
3967,3967.0.13:00.120/0,0,7,0,20,0,120,40.432,-3.7103
3968,3968.0.08:15.60/0,0,7,15,9,15,60,40.429,-3.7204
3968,3968.0.10:00.120/0,0,9,0,11,0,120,40.429,-3.7204
3979,3979.0.08:30.90/0,0,7,30,9,30,90,40.398,-3.744
3984,3984.0.08:30.120/0,0,7,0,20,0,120,40.411,-3.7267
3987,3987.0.11:50.120/0,0,10,50,12,50,120,40.404,-3.7414
3988,3988.0.13:00.120/0,0,7,0,20,0,120,40.39,-3.7446
3989,3989.0.11:40.180/0,0,10,40,12,40,180,40.417,-3.7003
4007,4007.0.11:40.120/0,0,7,0,20,0,120,40.397,-3.7393
4021,4021.0.08:10.60/0,0,7,10,9,10,60,40.389,-3.7681
4022,4022.0.09:30.60/0,0,8,30,10,30,60,40.417,-3.7003
4031,4031.0.10:05.120/0,0,9,5,11,5,120,40.396,-3.7513
4032,4032.0.12:30.120/0,0,7,0,20,0,120,40.417,-3.7003
4034,4034.0.11:30.120/0,0,10,30,12,30,120,40.432,-3.7159
4038,4038.0.11:10.120/0,0,10,10,12,10,120,40.381,-3.7676
4041,4041.0.10:05.120/0,0,7,0,20,0,120,40.408,-3.7459
4043,4043.0.09:00.60/0,0,8,0,10,0,60,40.43,-3.7039
4043,4043.0.09:00.60/1,0,8,0,10,0,60,40.43,-3.7039
4056,4056.0.08:30.120/0,0,7,0,20,0,120,40.465,-3.7186
4058,4058.0.08:30.120/0,0,7,0,20,0,120,40.381,-3.7743
4061,4061.0.12:30.60/0,0,11,30,13,30,60,40.424,-3.7251
4071,4071.0.09:00.90/0,0,8,0,10,0,90,40.435,-3.7068
4072,4072.0.09:00.60/0,0,8,0,10,0,60,40.397,-3.7393
4079,4079.0.11:15.120/0,0,10,15,12,15,120,40.378,-3.7782
4086,4086.0.10:00.120/0,0,9,0,11,0,120,40.397,-3.7419
4088,4088.0.11:00.120/0,0,10,0,12,0,120,40.417,-3.7003
4090,4090.0.10:30.120/0,0,7,0,20,0,120,40.468,-3.7205
4096,4096.0.13:30.120/0,0,12,30,14,30,120,40.436,-3.7068
4100,4100.0.09:40.60/0,0,8,40,10,40,60,40.41,-3.7282
4103,4103.0.09:00.60/0,0,8,0,10,0,60,40.404,-3.7453
4108,4108.0.13:10.120/0,0,7,0,20,0,120,40.417,-3.7003
4112,4112.0.12:50.120/0,0,11,50,13,50,120,40.396,-3.7391
4113,4113.0.11:00.120/0,0,10,0,12,0,120,40.432,-3.7116
4114,4114.0.09:00.120/0,0,8,0,10,0,120,40.325,-3.8704
4141,4141.0.13:00.120/0,0,12,0,14,0,120,40.41,-3.7329
4144,4144.0.10:40.120/0,0,7,0,20,0,120,40.395,-3.7439
4145,4145.0.12:40.120/0,0,7,0,20,0,120,40.379,-3.765
4146,4146.0.11:55.120/0,0,10,55,12,55,120,40.403,-3.7457
4147,4147.0.11:30.120/0,0,7,0,20,0,120,40.405,-3.7345
4148,4148.0.11:30.120/0,0,10,30,12,30,120,40.435,-3.7156
4153,4153.0.10:20.120/0,0,9,20,11,20,120,40.41,-3.7262
4159,4159.0.07:30.180/0,0,7,0,8,30,180,40.441,-3.714
4163,4163.0.12:00.120/0,0,7,0,20,0,120,40.429,-3.7045
4165,4165.0.12:10.120/0,0,11,10,13,10,120,40.401,-3.7526
4179,4179.0.20:00.30/0,0,19,0,21,0,30,40.431,-3.7051
4179,4179.0.08:00.90/0,0,7,0,9,0,90,40.431,-3.7051
4192,4192.0.08:50.120/0,0,7,50,9,50,120,40.437,-3.7086
4193,4193.0.09:30.30/0,0,8,30,10,30,30,40.433,-3.7157
4193,4193.0.21:00.30/0,0,20,0,21,30,30,40.433,-3.7157
4205,4205.0.12:30.120/0,0,7,0,20,0,120,40.436,-3.7143
4207,4207.0.08:00.120/0,0,7,0,9,0,120,40.435,-3.7058
4207,4207.0.13:00.60/0,0,12,0,14,0,60,40.435,-3.7058
4222,4222.0.09:00.120/0,0,7,0,20,0,120,40.381,-3.7746
4227,4227.0.12:30.120/0,0,11,30,13,30,120,40.417,-3.7003
4243,4243.0.13:30.60/0,0,7,0,21,0,60,40.433,-3.7149
4243,4243.0.13:30.60/1,0,7,0,21,0,60,40.433,-3.7149
4244,4244.0.08:30.60/0,0,7,30,9,30,60,40.432,-3.7104
4247,4247.0.12:00.120/0,0,7,0,20,0,120,40.417,-3.7003
4265,4265.0.09:00.120/0,0,8,0,10,0,120,40.417,-3.7003
4266,4266.0.12:00.120/0,0,11,0,13,0,120,40.417,-3.7003
4266,4266.0.18:00.60/0,0,17,0,19,0,60,40.417,-3.7003
4271,4271.0.13:20.120/0,0,12,20,14,20,120,40.393,-3.7444
4275,4275.0.08:00.60/0,0,7,0,9,0,60,40.457,-3.7164
4280,4280.0.13:15.120/0,0,12,15,14,15,120,40.397,-3.7393
4281,4281.0.08:00.60/0,0,7,0,9,0,60,40.432,-3.716
4282,4282.0.09:00.180/0,0,8,0,10,0,180,40.438,-3.7152
4289,4289.0.11:00.120/0,0,10,0,12,0,120,40.395,-3.7406
4302,4302.0.10:00.30/0,0,9,0,11,0,30,40.438,-3.713
4302,4302.0.19:15.30/0,0,18,15,20,15,30,40.438,-3.713
4342,4342.0.12:30.90/0,0,7,0,20,30,90,40.464,-3.7129
4349,4349.0.10:10.180/0,0,9,10,11,10,180,40.408,-3.7319
4351,4351.0.09:40.60/0,0,8,40,10,40,60,40.434,-3.7157
4351,4351.0.19:00.60/0,0,18,0,20,0,60,40.434,-3.7157
4356,4356.0.09:00.60/0,0,8,0,10,0,60,40.431,-3.6975
4363,4363.0.18:30.120/0,0,17,30,19,30,120,40.433,-3.7116
4375,4375.0.12:30.120/0,0,11,30,13,30,120,40.464,-3.7186
4377,4377.0.10:00.120/0,0,7,0,20,0,120,40.462,-3.7102
4381,4381.0.07:00.90/0,0,7,0,8,0,90,40.396,-3.754
4384,4384.0.09:00.180/0,0,7,0,19,0,180,40.438,-3.713
4397,4397.0.21:00.30/0,0,20,0,21,30,30,40.464,-3.7228
4397,4397.0.08:30.30/0,0,7,30,9,30,30,40.464,-3.7228
4397,4397.0.08:30.30/1,0,7,30,9,30,30,40.464,-3.7228
4397,4397.0.14:20.30/0,0,13,20,15,20,30,40.464,-3.7228
4397,4397.0.14:45.30/0,0,13,45,15,45,30,40.464,-3.7228
4397,4397.0.21:15.30/0,0,20,15,21,30,30,40.464,-3.7228
4408,4408.0.08:30.150/0,0,7,30,9,30,150,40.435,-3.7026
4410,4410.0.10:50.120/0,0,7,0,20,0,120,40.395,-3.7394
4411,4411.0.08:50.120/0,0,7,50,9,50,120,40.386,-3.7599
4415,4415.0.09:10.120/0,0,8,10,10,10,120,40.409,-3.7307
4425,4425.0.11:10.120/0,0,10,10,12,10,120,40.417,-3.7003
4437,4437.0.21:30.30/0,0,20,30,21,30,30,40.431,-3.7103
4437,4437.0.21:30.30/1,0,20,30,21,30,30,40.431,-3.7103
4437,4437.0.10:00.60/0,0,9,0,11,0,60,40.431,-3.7103
4437,4437.0.10:00.60/1,0,9,0,11,0,60,40.431,-3.7103
4443,4443.0.13:20.120/0,0,7,0,20,0,120,40.396,-3.7407
4451,4451.0.11:05.120/0,0,10,5,12,5,120,40.394,-3.7426
4458,4458.0.09:30.120/0,0,7,0,20,0,120,40.408,-3.75
4459,4459.0.09:00.120/0,0,7,0,20,0,120,40.469,-3.7163
4466,4466.0.09:00.60/0,0,8,0,10,0,60,40.396,-3.7391
4481,4481.0.13:00.120/0,0,7,0,20,0,120,40.417,-3.7003
4494,4494.0.16:00.30/0,0,16,0,16,0,30,40.417,-3.7003
4494,4494.0.08:30.60/0,0,8,30,8,30,60,40.417,-3.7003
4500,4500.0.11:10.120/0,0,10,10,12,10,120,40.276,-3.9265
4516,4516.0.13:15.120/0,0,12,15,14,15,120,40.393,-3.7444
4523,4523.0.12:00.120/0,0,11,0,13,0,120,40.446,-3.7116
4534,4534.0.13:00.120/0,0,7,0,20,0,120,40.445,-3.7032
4541,4541.0.12:30.180/0,0,11,30,13,30,180,40.441,-3.6982
4547,4547.0.13:00.120/0,0,7,0,20,0,120,40.434,-3.71
4555,4555.0.07:45.90/0,0,7,0,8,45,90,40.465,-3.7238
4579,4579.0.08:30.60/0,0,7,30,9,30,60,40.464,-3.7179
4585,4585.0.10:30.120/0,0,7,0,20,0,120,40.452,-3.9973
4590,4590.0.10:20.120/0,0,7,0,20,0,120,40.463,-3.7101
4594,4594.0.08:00.120/0,0,7,0,9,0,120,40.468,-3.7208
4602,4602.0.19:00.60/0,0,18,0,20,0,60,40.464,-3.7226
4603,4603.0.09:00.120/0,0,7,0,20,0,120,40.466,-3.7114
4604,4604.0.10:00.120/0,0,9,0,11,0,120,40.464,-3.7177
4627,4627.0.12:20.120/0,0,11,20,13,20,120,40.425,-3.7125
4638,4638.0.13:00.120/0,0,12,0,14,0,120,40.429,-3.7204
4647,4647.0.11:15.120/0,0,10,15,12,15,120,40.432,-3.7217
4649,4649.0.08:00.180/0,0,7,0,19,0,180,40.432,-3.7194
4650,4650.0.09:00.90/0,0,8,0,10,0,90,40.431,-3.7196
4650,4650.0.13:00.60/0,0,12,0,14,0,60,40.431,-3.7196
4691,4691.0.10:30.120/0,0,7,0,20,0,120,40.427,-3.7156
4706,4706.0.17:10.30/0,0,17,10,17,10,30,40.392,-3.7611
4706,4706.0.08:15.60/0,0,8,15,8,15,60,40.392,-3.7611
4710,4710.0.12:00.120/0,0,7,0,20,0,120,40.391,-3.7557
4735,4735.0.08:30.30/0,0,7,30,9,30,30,40.39,-3.7555
4738,4738.0.08:00.90/0,0,7,0,9,0,90,40.417,-3.7003
4738,4738.0.14:00.60/0,0,13,0,15,0,60,40.417,-3.7003
4739,4739.0.13:00.120/0,0,7,0,20,0,120,40.417,-3.7003
4763,4763.0.09:10.180/0,0,7,0,19,0,180,40.417,-3.7003
4778,4778.0.11:00.180/0,0,7,0,19,0,180,40.387,-3.7574
4787,4787.0.11:50.120/0,0,10,50,12,50,120,40.39,-3.7561
4795,4795.0.10:10.120/0,0,9,10,11,10,120,40.392,-3.7562
4797,4797.0.10:30.30/0,0,9,30,11,30,30,40.39,-3.7557
4797,4797.0.19:30.30/0,0,18,30,20,30,30,40.39,-3.7557
4797,4797.0.10:30.90/0,0,9,30,11,30,90,40.39,-3.7557
4797,4797.0.14:00.30/0,0,13,0,15,0,30,40.39,-3.7557
4835,4835.0.10:10.120/0,0,9,10,11,10,120,40.389,-3.7607
4835,4835.0.08:00.60/0,0,7,0,9,0,60,40.389,-3.7607
4837,4837.0.12:30.90/0,0,7,0,20,30,90,40.387,-3.7584
4850,4850.0.08:45.60/0,0,7,45,9,45,60,40.388,-3.7583
4870,4870.0.08:15.30/0,0,7,0,21,30,30,40.417,-3.7003
4871,4871.0.10:30.120/0,0,7,0,20,0,120,40.39,-3.7518
4875,4875.0.09:05.120/0,0,8,5,10,5,120,40.396,-3.7466
4877,4877.0.09:00.90/0,0,8,0,10,0,90,40.404,-3.7524
4881,4881.0.10:30.60/0,0,7,0,21,0,60,40.417,-3.7003
4882,4882.0.12:00.120/0,0,7,0,20,0,120,40.463,-3.7167
4886,4886.0.17:30.60/0,0,17,30,17,30,60,40.463,-3.7206
4886,4886.0.20:50.30/0,0,20,50,20,50,30,40.463,-3.7206
4886,4886.0.07:30.90/0,0,7,30,7,30,90,40.463,-3.7206
4886,4886.0.08:20.30/0,0,8,20,8,20,30,40.463,-3.7206
4888,4888.0.11:20.180/0,0,7,0,19,0,180,40.409,-3.7375
4908,4908.0.09:00.120/0,0,7,0,20,0,120,40.396,-3.7465
4912,4912.0.13:30.120/0,0,12,30,14,30,120,40.41,-3.7331
4927,4927.0.09:30.60/0,0,7,0,21,0,60,40.408,-3.7324
4928,4928.0.08:00.120/0,0,7,0,20,0,120,40.417,-3.7003
4948,4948.0.21:30.30/0,0,20,30,21,30,30,40.432,-3.7196
4950,4950.0.12:00.120/0,0,11,0,13,0,120,40.432,-3.7117
4952,4952.0.11:15.120/0,0,7,0,20,0,120,40.427,-3.73
4964,4964.0.10:10.120/0,0,9,10,11,10,120,40.434,-3.7023
4970,4970.0.13:20.120/0,0,7,0,20,0,120,40.406,-3.738
4971,4971.0.09:00.30/0,0,8,0,10,0,30,40.43,-3.7047
4985,4985.0.12:00.120/0,0,7,0,20,0,120,40.469,-3.7195
4992,4992.0.12:30.150/0,0,7,0,19,30,150,40.432,-3.7036
4993,4993.0.07:30.90/0,0,7,0,8,30,90,40.429,-3.7056
4998,4998.0.10:15.120/0,0,7,0,20,0,120,40.464,-3.7102
5012,5012.0.09:00.90/0,0,8,0,10,0,90,40.468,-3.7195
5018,5018.0.10:10.120/0,0,10,10,10,10,120,40.454,-3.714
5019,5019.0.09:15.60/0,0,9,15,9,15,60,40.433,-3.704
5046,5046.0.13:00.120/0,0,7,0,20,0,120,40.466,-3.7144
5054,5054.0.08:00.120/0,0,7,0,9,0,120,40.403,-3.7448
5058,5058.0.07:15.120/0,0,7,0,8,15,120,40.469,-3.7233
5067,5067.0.10:10.120/0,0,9,10,11,10,120,40.398,-3.7483
5077,5077.0.09:00.120/0,0,7,0,20,0,120,40.425,-3.7296
5081,5081.0.12:15.120/0,0,7,0,20,0,120,40.46,-3.7107
5082,5082.0.13:00.60/0,0,7,0,21,0,60,40.433,-3.7238
5111,5111.0.00:00.60/0,0,7,0,21,0,60,40.461,-3.7111
5111,5111.0.18:45.120/0,0,7,0,20,0,120,40.461,-3.7111
5121,5121.0.12:00.60/0,0,11,0,13,0,60,40.417,-3.7003
5122,5122.0.09:30.150/0,0,8,30,10,30,150,40.362,-4.4038
5123,5123.0.08:00.60/0,0,7,0,9,0,60,40.464,-3.7097
5129,5129.0.09:00.60/0,0,8,0,10,0,60,40.47,-3.7214
5133,5133.0.09:00.120/0,0,8,0,10,0,120,40.41,-3.7395
5134,5134.0.08:00.90/0,0,7,0,9,0,90,40.396,-3.7453
5138,5138.0.10:15.120/0,0,9,15,11,15,120,40.461,-3.7108
